Title,Brand,Screen_Size,Rating,Price,Ram(Gb),Disk_Size_GB,Price_IDR,Cpu_Type
"MSI GF75 Thin 17.3"" Gaming Laptop Core i7-10750H 8GB RAM 512GB SSD 144Hz GTX 1650 4GB - 10th Gen i7-10750H Hexa-core - NVIDIA GeForce GTX 1650 4GB - 144Hz Refresh Rate - Up to 5 GHz CPU Speed - I",MSI,17.3,4.5,"$1,299.99",8,512.0,20058.845699999998,i7
"MSI Prestige 14 14"" FHD Ultra Thin and Light Professional Laptop: Intel Core i5-1240P GTX 1650 16GB LPDDR4X 512GB NVMe SSD, Thunderbolt 4, MicroSD Card Reader, Win 11 Home: Blue Stone A12SC-010",MSI,14,0.0,"$1,023.60",16,512.0,15794.148,i5
"MSI Creator Z16 16"" QHD+ 120hz 100% DCI-P3 Premium Professional Laptop Intel Core i9-11900H RTX3060 16GB DDR4 1TB NVMe SSD TB4 Win10Pro - Gray (A11UET-045)",MSI,16,0.0,"$2,224.69",16,1024.0,34326.9667,i9
"MSI Modern 14 Professional Laptop: 14"" IPS-Level Thin Bezel Display, Intel Core i5-1135G7, Intel Iris Xe, 8GB RAM, 512GB NVMe SSD, Win10, Carbon Gray (B11MO-207)",MSI,14,1.0,$799.00,8,512.0,12328.57,i7
"2022 MSI Prestige 15 A12UD-005 Enthusiast (i7-1260P, 16GB RAM, 1TB NVMe SSD, RTX 3050Ti 4GB, 15.6"" FHD, Windows 11 Pro) Professional Laptop - Carbon Gray",EXCaliberPC,15.6,0.0,"$1,479.00",16,1024.0,22820.97,i7
"MSI Prestige 15 15.6"" FHD Ultra Thin and Light Professional Laptop: Intel Core i5-1240P GTX 1650 16GB LPDDR4X 512GB NVMe SSD, Thunderbolt 4, MicroSD Card Reader, Win 11 Home: Carbon Gray A12SC-011",MSI,15.6,5.0,"$1,064.32",16,512.0,16422.457599999998,i5
"MSI Prestige 15 15.6"" FHD Ultra Thin and Light Professional Laptop: Intel Core i7-1260P RTX 3050 Ti 32GB LPDDR4X 512 GB NVMe SSD, Thunderbolt 4, MicroSD Card Reader, Win 11 Pro: Carbon Gray A12UD-005",MSI,15.6,0.0,"$1,299.00",16,512.0,20043.57,i7
"MSI GF63 Thin 9SC-066 15.6"" Gaming Laptop, Thin Bezel, Intel Core i7-9750H, NVIDIA GeForce GTX1650, 16GB, 512GB NVMe SSD",MSI,15.6,4.5,$949.00,16,1024000.0,14643.07,i7
"MSI GE75 Raider- 10SF-286 17.3"" 240Hz 3ms Gaming Laptop Intel Core i7-10875H RTX2070 16GB 512GB NVMe SSD Win10 VR Ready, 17-30.99 inches (GE75 Raider 10SF-286)",MSI,17.3,4.2,"$1,999.97",64,512.0,30859.5371,i7
"MSI Modern 14 Beige Mousse 14"" Ultra Thin and Light Professional Laptop Intel Core i5-1155G7 Iris Xe 8GB 512GB NVMe SSD Win10 (B11MO-857)",MSI,14,2.0,$766.99,8,512.0,11834.6557,i5
"MSI Creator 17 17.3"" UHD HDR1000 Mini LED Creator Laptop Intel Core i7-11800H RTX3070 16GB 1TB NVMe SSD Win10PRO VR Ready (B11UG-239)",MSI,17.3,0.0,"$2,999.00",16,1024.0,46274.57,i7
MSI 2022 M16 Creator 16in QHD+ (2560x1600) Laptop 12th Intel i7-12700H 14 cores 32GB DDR4 1TB SSD NVIDIA GeForce RTX 3060 6GB WiFi AX HDMI Backlit KB Wevcam Hi-Res Audio Win 10 Pro w/TLG USB,MSI,15.6,0.0,"$1,849.99",32,1024.0,28545.345699999998,i7
"2022 MSI Vector GP76 12UHSO-877 (i7-12650H, 64GB RAM, 4TB Platinum P41 NVMe SSD, RTX 3080Ti 16GB, 17.3"" FHD 360Hz 3ms, Windows 11) Gaming Laptop",EXCaliberPC,17.3,0.0,"$3,695.00",64,4096.0,57013.85,i7
"MSI Katana GF66 15.6"" 144Hz 3ms FHD Gaming Laptop Intel Core i7-11800H RTX3050TI 16GB 1TBNVMe SSD Win10",MSI,15.6,4.8,"$1,599.00",4,1024.0,24672.57,i7
"MSI GF65 Thin 10UE-091 15.6"" 144Hz 3ms Gaming Laptop Intel Core i7-10750H RTX3060 8GB 512GB NVMe SSD Win10",MSI,15.6,4.2,"$1,124.49",8,512.0,17350.8807,i7
"MSI GE66 Raider Gaming Laptop: 15.6"" 240Hz Display, Intel Core i7-10750H, NVIDIA GeForce RTX 2070 Super, 32GB RAM, 1TB NVMe SSD, Win10, Black (10SFS-670)",MSI,15.6,4.2,"$1,999.99",32,1024.0,30859.845699999998,i7
"MSI Katana GF66 15.6"" 144Hz 3ms FHD Gaming Laptop Intel Core i5-11400H RTX3050 8GB 512GBNVMe SSD Win11 - Black (11UC-1091)",MSI,15.6,0.0,"$1,048.99",8,512.0,16185.9157,i5
"MSI Summit E14 Evo 14.0"" FHD+ Ultra Thin Professional Laptop: Intel Core i5-1240P Iris Xe 16GB LPDDR5 512GB NVMe SSD, USB Type-C w/ PD Charging, Thunderbolt 4, TPM 2.0, Win 11 Pro: Ink Black A12M-026",MSI,14,0.0,"$1,099.00",16,512.0,16957.57,i5
MSI Crosshair 17 Gaming Laptop 17.3” FHD IPS 144Hz (72% NTSC) 11th Generation Intel Octa-core i7-11800H 32GB RAM 1TB SSD GeForce RTX 3050 Ti 4GB USB-C Backlit Keyboard Win10 + HDMI Cable,MSI,17.3,4.7,"$1,999.00",32,1024.0,30844.57,i7
"EXCaliberPC 2022 MSI Vector GP76 12UGS-298 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3070Ti 8GB, 17.3"" FHD 360Hz 3ms, Windows 11) Gaming Laptop",EXCaliberPC,17.3,5.0,"$1,799.00",32,1024.0,27758.57,i7
"2022 MSI Creator Z17 A12UHT-048 (i9-12900H, 64GB RAM, 2TB NVMe SSD, RTX 3080 8GB, 17"" QHD+ 165Hz Touch, Windows 11 Pro) Content Creation Laptop",EXCaliberPC,17,0.0,"$4,399.00",64,2048.0,67876.56999999999,i9
"MSI GL62M 7REX-1896US 15.6"" Full HD Gaming Laptop Computer Quad Core i7-7700HQ, GeForce GTX 1050Ti 4G Graphics, 8GB DRAM, 128GB SSD + 1TB Hard Drive, Steelseries Red Backlit Keyboard",MSI,15.6,4.3,$999.99,8,1000.0,15429.8457,i7
"MSI GF65 Thin 15.6"" 120Hz FHD Gaming Laptop Intel Core i7-10750H, GTX 1660Ti, 8GB Memory, 512GB NVMe SSD, Win10 (10SDR-1273)",MSI,15.6,4.4,$689.98,8,512.0,10646.3914,i7
"MSI GE75 Raider 10SGS-222 17.3"" 300Hz 3ms Gaming Laptop Intel Core i9-10980HK RTX 2080 Super 32GB 1TB NVMe SSD Win10 VR Ready",MSI,17.3,4.6,"$4,999.00",32,1024.0,77134.56999999999,i9
"2022 MSI CreatorPro M16 A12UJS-458 (i7-12700H, 64GB RAM, 1TB NVMe SSD, Quadro RTX A2000 8GB, 16"" QHD+, Windows 11 Pro) Content Creation Laptop",EXCaliberPC,16,0.0,"$2,319.00",64,1024.0,35782.17,i7
"MSI Modern 15 Thin and Light Daily Laptop: 15.6"" FHD 1080p, Ryzen5-5500U, UMA, 8GB, 256GB SSD, Win10PRO, Carbon Gray (A5M-071)",MSI,15.6,2.0,$699.00,8,256.0,10785.57,Ryzen
"Newest MSI GF65 Thin 10SDR Gaming Laptop, 15.6"" FHD 120Hz Display, Intel Core i7-10750H, GTX 1660Ti, 8GB DDR4 Memory, 512GB PCIe NVMe SSD, Win 10 Home, Backlit KB, Aluminum Black, KKE Bundle",MSI,15.6,5.0,$887.98,8,512.0,13701.5314,i7
"2022 MSI Raider GE76 12UH-655 (i9-12900HK, 32GB RAM, 2TB NVMe SSD, RTX 3080 8GB, 17.3"" 144Hz FHD, Windows 11 Pro) Gaming Laptop",EXCaliberPC,17.3,5.0,"$3,449.00",32,2048.0,53218.07,i9
"MSI Summit E14 Evo 14.0"" FHD+ Ultra Thin Professional Laptop: Intel Core i7-1260P Iris Xe 16GB LPDDR5 512GB NVMe SSD, USB Type-C w/ PD Charging, Thunderbolt 4, TPM 2.0, Win 11 Pro: Ink Black A12M-025",MSI,14,0.0,"$1,199.00",16,512.0,18500.57,i7
"MSI Pulse GL66 15.6"" QHD 165Hz Gaming Laptop Intel Core i9-12900H RTX3070 16GB DDR5 1TB NVMe SSD Win11 - Black (12UGOK-825)",MSI,15.6,4.0,"$1,685.25",16,1024.0,26003.4075,i9
"MSI GS76 Stealth Gaming Laptop: 17.3"" 240Hz FHD 1080p Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB, 512GB SSD, Thunderbolt 4, WiFi 6, Win10, Black (11UE-221)",MSI,17.3,4.0,"$1,704.96",16,512.0,26307.5328,i7
"MSI WS76 Workstation Laptop: 17.3"" 144Hz FHD 1080p, Intel Core i9-11900H, NVIDIA Quadro RTX A5000 , 64GB, 1TB SSD, Thunderbolt 4, WiFi 6E, TPM2.0 Fingerprint, Win10 PRO, Black (11UM-468)",MSI,17.3,5.0,"$4,202.94",64,1024.0,64851.36419999999,i9
"MSI Stealth 15M Gaming Laptop: 15.6"" 144Hz Display, Intel Core i7-1185G7, NVIDIA GeForce RTX 2060, 16GB RAM, 512GB NVMe SSD, Win10, Black (A11SEK-210)",MSI,15.6,3.3,"$1,099.99",16,512.0,16972.845699999998,i7
"MSI GE66 Raider 15.6"" UHD 4K Anti-Glare Thin Bezel Display, Intel Core i9-11980HK, NVIDIA GeForce RTX3080, 32GB, 2TB NVMe SSD, Win10, Titanium Blue (11UH-227)",MSI,15.6,3.9,"$3,634.96",32,2048.0,56087.4328,i9
"MSI GL75 9SEK-056 17.3"" FHD 120Hz Gaming Laptop, Intel Core i7-9750H, NVIDIA RTX 2060, 16GB, 512GB Nvme SSD, Win 10",MSI,17.3,4.8,"$1,249.99",16,512.0,19287.345699999998,i7
"MSI Summit E13 Flip Evo Professional Laptop: 13"" IPS-Level Touch Screen, Intel core i7-1185G7, Iris Xe, 16GB RAM, 512GB NVMe SSD, Win10 Home, Ink Black (A11MT-023)",MSI,13.4,3.3,$999.97,16,512.0,15429.5371,i7
"MSI Prestige 14 Evo Professional Laptop: 14"" FHD Ultra-Thin Bezel Display, Intel Core i7-1185G7, Intel Iris Xe, 16GB RAM, 512GB NVMe SSD, Thunderbolt 4, Win10 Home, Intel Evo, Carbon Gray (A11M-220)",MSI,14,4.3,$949.99,16,512.0,14658.3457,i7
"EXCaliberPC 2022 MSI Vector GP66 12UHSO-673 (i9-12900H, 32GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 165Hz, Windows 11) Gaming Laptop",EXCaliberPC,15.6,5.0,"$2,599.00",32,1024.0,40102.57,i9
"MSI Creator Z16P 16"" Professional Creator Laptop: Intel Core i7-12700H RTX 3080 32GB DDR5 1TB NVMe SSD, QHD+ 165hz 100% DCI-P3, Thunderbolt 4 w/ PD Charging, Win 11 Pro: Lunar Gray B12UHT-041",MSI,16,0.0,"$2,999.00",32,1024.0,46274.57,i7
"MSI Sword 17 17.3"" 144Hz FHD Gaming Laptop Intel Core i7-11800H RTX3050TI 16GB 512GBNVMe SSD Win11 - White (A11UD-642)",MSI,17.3,0.0,"$1,242.96",16,512.0,19178.8728,i7
"MSI Modern 15A Thin and Light Daily Laptop: 15.6"" FHD 1080p, Intel Core i5-1155G7, Intel Iris Xe, 8GB, 512GB SSD, Win10, Carbon Gray (A11MU-654)",MSI,15.6,4.7,$801.43,8,512.0,12366.0649,i5
"Acer Aspire 5 A515-56-36UT, 15.6"" Full HD Display, 11th Gen Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB NVMe SSD, WiFi 6, Windows 11 Home (S Mode)",Acer,15.6,4.3,$239.00,4,128.0,3687.77,i3
"MSI 2022 GF65 Thin 15.6"" FHD 144Hz Gaming Laptop Intel 6-Core i5-10500H NVIDIA GeForce RTX 3060 6GB GDDR6 32GB DDR4 1TB NVMe SSD 4k HDMI USB-C WiFi AX RJ-45 Backlit Windows 11 Pro w/ RE 32GB USB",MSI,15.6,3.8,"$1,399.99",32,1024.0,21601.845699999998,i5
"MSI Pulse GL76 17.3"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3060 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UEK-052",MSI,17.3,5.0,"$1,449.00",16,512.0,22358.07,i7
"MSI 15.6"" FHD 144Hz Gaming Laptop, Intel Core i5-11400H Processor, NVIDIA GeForce RTX 3050, 16GB DDR4 RAM, 256GB PCIe SSD, WiFi, Webcam, Backlit Keyboard, Windows 11 Home, Black",MSI,15.6,5.0,$799.00,16,256.0,12328.57,i5
"MSI GF65 Thin 10UE Gaming Laptop: 15.6"" 144hz IPS-Level Screen, Intel 10th Gen i5-10500H, NVIDIA GeForce RTX3060, 512GB SSD, 8GB Memory, Black",MSI,15.6,4.3,"$1,199.00",8,512.0,18500.57,Other
"MSI GS66 Stealth 15.6"" QHD 240Hz 2.5ms Ultra Thin and Light Gaming Laptop Intel Core i7-11800H RTX3080 16GB 1TB NVMe SSD Win10PRO VR Ready",MSI,15.6,3.6,"$2,499.99",16,1024.0,38574.8457,i7
"MSI GE76 Raider Gaming Laptop 17.3"" FHD IPS 144Hz 12th Gen Intel 14-core i9-12900H 16GB RAM 1TB SSD GeForce RTX 3060 6GB RGB Backlit Thunderbolt USB-C MiniDP Dynaudio Nahimic Win11 Black + HDMI Cable",MSI,17.3,5.0,"$1,749.99",16,1024.0,27002.345699999998,i9
"MSI Katana GF66 15.6"" 244Hz FHD Gaming Laptop Intel Core i9-12900H RTX3070TI 16GB 1TBNVMe SSD Win11 - Black (12UGSOK-1046)",MSI,15.6,0.0,"$1,949.00",16,1024.0,30073.07,i9
"MSI - Sword 15.6"" Gaming Laptop - Intel Core i7 - NVIDIA GeForce RTX 3050ti - 512GB SSD -",MSI,15.6,4.8,"$1,110.08",8,512.0,17128.534399999997,i7
"EXCaliberPC 2022 MSI Prestige 14Evo A12M-011 (i7-1260P, 16GB RAM, 512GB NVMe SSD, Intel Iris Xe, 14"" FHD, Windows 11 Pro) Professional Laptop - Carbon Gray",EXCaliberPC,14,0.0,"$1,299.00",16,512.0,20043.57,i7
"EXCaliberPC 2022 MSI Summit E14Flip A12MT-017 (i5-1240P, 16GB RAM, 512GB NVMe SSD, Intel Iris Xe, 14"" QHD+ Touch, Windows 11 Pro) Professional Laptop",EXCaliberPC,14,0.0,"$1,199.00",16,512.0,18500.57,i5
"EXCaliberPC 2021 MSI WF76 11UI-647 (i7-11800H, 16GB RAM, 512GB NVMe SSD, Quadro T1200 4GB, 17.3"" FHD, Windows 11 Pro) Mobile Workstation Laptop",EXCaliberPC,17.3,0.0,"$1,299.00",16,512.0,20043.57,i7
"2022 ASUS ZenBook Pro 15 OLED UM535QE-XH91T Enthusiast (AMD Ryzen 9 5900HX, 16GB RAM, 1TB NVMe SSD, RTX 3050Ti 4GB, 15.6"" FHD, Windows 11 Pro) Touchscreen Laptop",EXCaliberPC,15.6,3.4,"$1,679.00",16,1024.0,25906.97,Ryzen
"MSI GF63 15.6"" 144 Hz Gaming Laptop Intel Core i5-11400H RTX 3050 16GB 512GB NVMe SSD Win11 (11UC-263)",MSI,15.6,4.4,$902.91,16,512.0,13931.9013,i5
"MSI GE76 Raider 17.3"" 144Hz - Intel Core i9-12900H - RTX3060 - 16GB - 1TB NVMe SSD Win11 - Blue - Gaming Laptop - Kuulpal USB Hub 2.0",MSI,17.3,0.0,"$1,659.00",16,1024.0,25598.37,i9
"MSI Creator Z16 Professional Laptop: 16"" QHD+ 16:10 120Hz Touch Display, Intel Core i9-11900H, NVIDIA GeForce RTX 3060, 32GB RAM, 2TB NVME SSD, Thunderbolt 4, Win10 PRO, Lunar Gray (A11UET-043)",MSI,16,4.0,"$2,222.86",32,2048.0,34298.7298,i9
"EXCaliberPC 2022 MSI Vector GP66 12UHSO-673 (i9-12900H, 32GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 165Hz, Windows 11) Gaming Laptop",EXCaliberPC,15.6,5.0,"$2,599.00",32,1024.0,40102.57,i9
"MSI 2022 GL76 Pulse 17.3"" 360 Hz FHD Gaming Laptop 12th Intel i7-12700H 14-Core 64GB DDR4 2TB NVMe SSD NVIDIA GeForce RTX 3070 8GB RGB Backlit KB DTS Audio Windows 11 Pro WiFi 6 w/ RATZK 32GB USB",MSI,17.3,5.0,"$2,149.00",64,2048.0,33159.07,i7
"Acer Aspire 5 A515-45-R74Z Slim Laptop | 15.6"" Full HD IPS | AMD Ryzen 5 5500U Hexa-Core Mobile Processor | AMD Radeon Graphics | 8GB DDR4 | 256GB NVMe SSD | WiFi 6 | Backlit KB | Windows 11 Home",Acer,15.6,4.5,$484.00,8,256.0,7468.12,Ryzen
"MSI GF63 Thin 11SC-693 15.6"" Gaming Laptop, Intel Core i5-11400H, NVIDIA GeForce GTX 1650, 8GB Memory, 256GB NVMe SSD, Windows 11",MSI,15.6,4.8,$649.98,8,256.0,10029.1914,i5
"VGKE B12 Detachable 2-in-1 Laptop Touchscreen Windows 11, Tablet 12.3"" with Keyboard, Intel Celeron J4125 2.7GHz, Quad Core, 8GB RAM, 256GB SSD, 3K FHD IPS 3000x2000, 2.4G+5G WiFi, Bluetooth, Type C",VGKE,12.3,4.2,$359.99,8,256.0,5554.6457,Celeron
"jumper Laptop 14 Inch Full HD 1080P Display,12GB RAM,256GB SSD,Intel Celeron 64-bit,Windows 11 Laptops Computer(with WiFi,USB3.0,Bluetooth 4.2,Mini HDMI) Gray",Jumper,14,3.7,$349.99,12,256.0,5400.3457,Celeron
"EXCaliberPC 2022 MSI Summit E14Flip A12MT-017 (i5-1240P, 16GB RAM, 512GB NVMe SSD, Intel Iris Xe, 14"" QHD+ Touch, Windows 11 Pro) Professional Laptop",EXCaliberPC,14,0.0,"$1,199.00",16,512.0,18500.57,i5
"2022 ASUS ZenBook Pro 15 OLED UM535QE-XH91T Enthusiast (AMD Ryzen 9 5900HX, 16GB RAM, 1TB NVMe SSD, RTX 3050Ti 4GB, 15.6"" FHD, Windows 11 Pro) Touchscreen Laptop",EXCaliberPC,15.6,3.4,"$1,679.00",16,1024.0,25906.97,Ryzen
"2022 MSI CreatorPro Z16P B12UKST-090 Pro Extreme (i9-12900H, 64GB RAM, 4TB NVMe SSD, RTX A3000 12GB, 16"" QHD+ 165Hz Touch, Windows 11 Pro) Content Creation Laptop",EXCaliberPC,16,0.0,"$4,695.00",64,4096.0,72443.85,i9
"EXCaliberPC 2021 MSI Creator Z16 A11UET-254 (i9-11900H, 32GB RAM, 2TB NVMe SSD, RTX 3060 6GB, 16"" QHD+ 120Hz, Windows 10 Pro) Content Creation Laptop",EXCaliberPC,16,0.0,"$2,699.00",32,2048.0,41645.57,i9
"EXCaliberPC 2022 MSI Prestige 15 A12SC-011 (i5-1240P, 16GB RAM, 512GB NVMe SSD, GTX 1650 4GB, 15.6"" FHD, Windows 11) Professional Laptop - Carbon Gray",EXCaliberPC,15.6,0.0,"$1,099.00",16,512.0,16957.57,i5
"2022 MSI CreatorPro X17 A12UKS-059 (i9-12900HX, 128GB RAM, 2TB Platinum P41 NVMe SSD, RTX A3000 12GB, 17.3"" 4K UHD, Windows 11 Pro) Content Creation Laptop",EXCaliberPC,17.3,0.0,"$5,199.00",128,2048.0,80220.56999999999,i9
"2022 MSI Stealth 15M B12UE-040 (i7-1260P, 32GB RAM, 1TB NVMe SSD, RTX 3060 6GB, 15.6"" FHD 144Hz, Windows 11 Pro) Gaming Laptop",EXCaliberPC,15.6,2.5,"$1,679.00",32,1024.0,25906.97,i7
"2022 MSI Vector GP66 12UHSO-673 Pro Extreme (i9-12900H, 64GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 165Hz, Windows 11) Gaming Laptop",EXCaliberPC,15.6,5.0,"$3,419.00",64,1024.0,52755.17,i9
"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel Core i3-1115G4 UMA 8GB 128GB NVMe SSD Win11 - Carbon Gray (B11MOU-1212)",MSI,14,0.0,$438.00,8,128.0,6758.34,i3
"MSI Modern 15 15.6"" Ultra Thin and Light Laptop AMD Ryzen 7-5700U UMA 8GB 512GB NVMe SSD Win10 - Carbon Gray (A5M-221)",MSI,15.6,4.5,$735.99,8,512.0,11356.3257,Ryzen
"MSI Modern 15A Thin and Light Daily Laptop: 15.6"" FHD 1080p, Intel Core i5-10210U, UMA, 8GB, 512GB SSD, Win10, Black (A10M-656)",MSI,15.6,4.0,$697.26,8,512.0,10758.7218,i5
"MSI Rainbow 6 Special EdiTion Crosshair15 15.6"" QHD 165Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 1TB NVMe SSD, Type-C USB 3.2, Cooler Boost 5, Win11 Home: Multi-Color Gradient B12UGZ-050",MSI,15.6,4.0,"$2,149.00",16,1024.0,33159.07,i7
"MSI GF75 Thin Gaming Laptop, 17.3"" FHD 120Hz IPS Screen,Intel Core i5-10300H Processor Up to 4.50 GHz, NVIDIA GTX 1650 Graphics, 8GB RAM,512GB PCIe SSD, Webcam,Wireless-AC,Bluetooth,Win10 Home,Black",MSI,17.3,4.6,$749.00,8,512.0,11557.07,i5
"MSI Summit E16 FLIP EVO 16"" QHD+ Touch Ultra Thin 2-in-1 Professional Laptop Intel Core i5-1155G7 IRIS XE 16GB LPDDR4X 512GB NVMe SSD Win10Pro (A11MT-027)",MSI,16,5.0,"$1,248.60",16,512.0,19265.897999999997,i5
"MSI Creator 15 Professional Laptop: 15.6"" UHD OLED 4K DCI-P3 100% Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3080, 16GB RAM, 1TB NVME SSD, Thunderbolt 4, Win10 PRO, Black (A11UH-492)",MSI,15.6,3.9,"$1,799.00",16,1024.0,27758.57,i7
"MSI Summit E16 FLIP 16"" QHD+ Touch Ultra Thin 2-in-1 Professional Laptop Intel Core i7-1195G7 RTX3050 16GB LPDDR4X 1TB NVMe SSD Win10Pro (A11UCT-019)",MSI,16,5.0,"$1,565.20",16,1024.0,24151.036,i7
"MSI Newest GF63 Thin 15.6"" FHD Gaming Laptop, 10th Gen Intel 4-Core i5-10300H up to 4.5GHz(Beat i7-7920HQ), NVIDIA GTX 1650 MaxQ, 16GB DDR4, 512GB NVMe SSD, Ethernet, WiFi 6, HDMI, USB-A&C, Win10",MSI,15.6,4.3,$649.00,16,512.0,10014.07,i5
"2022 MSI Raider GE67HX 12UHS-069 (i9-12900HX, 64GB RAM, 4TB Platinum P41 NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 240Hz, Windows 11 Pro) Gaming Laptop",EXCaliberPC,15.6,5.0,"$4,945.00",64,4096.0,76301.35,i9
"EXCaliberPC 2022 ASUS ROG Zephyrus Duo 16 GX650RW-XS96 (AMD Ryzen 9 6900HX, 32GB RAM, 1TB NVMe SSD, RTX 3070Ti 8GB, 16"" QHD+ 165Hz, Windows 11 Pro) Gaming Laptop",EXCaliberPC,16,0.0,"$3,499.00",32,1024.0,53989.57,Ryzen
"EXCaliberPC 2022 MSI Vector GP76 12UGS-298 (i7-12700H, 32GB RAM, 1TB NVMe SSD, RTX 3070Ti 8GB, 17.3"" FHD 360Hz 3ms, Windows 11) Gaming Laptop",EXCaliberPC,17.3,5.0,"$1,799.00",32,1024.0,27758.57,i7
"EXCaliberPC 2022 MSI Pulse GL76 12UGK-256 (i7-12700H, 16GB RAM, 512GB NVMe SSD, RTX 3070 8GB, 17.3"" 144Hz FHD, Windows 11) Gaming Laptop",EXCaliberPC,17.3,4.1,"$1,699.00",16,512.0,26215.57,i7
"HP Chromebook Laptop Student Business (2022 Model), 11.6"" HD Display, AMD A4-9120C (Up to 2.4GHz), 4GB RAM, 32GB eMMC, HD Webcam,WiFi 5, Bluetooth, Radeom R4 Graphics, Chrome OS +HubxcelAccessories",HP,11.6,4.5,$179.00,4,32.0,2761.97,Other
"2021 Newest HP 14 inch HD Laptop Computer, Intel Celeron N4000 up to 2.6 GHz, 4GB DDR4, 64GB eMMC Storage, WiFi , Webcam, HDMI, Bluetooth, 1 Year Microsoft 365,Windows 10 S, Rose Pink + Hubxcel Cables",HP,14,4.2,$299.00,4,64.0,4613.57,Celeron
"2021 HP Stream 14"" HD Laptop Computer, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC, HD Audio, HD Webcam, Intel UHD Graphics 600, 1 Year Office, HDMI, Win 10 S, Rose Gold, 128GB SnowBell USB Card",HP,14,4.2,$269.00,4,64.0,4150.67,Celeron
"2020 HP 14 inch HD Laptop, Intel Celeron N4020 up to 2.8 GHz, 4GB DDR4, 64GB eMMC Storage, WiFi 5, Webcam, HDMI, Windows 10 S /Legendary Accessories (Google Classroom or Zoom Compatible) (Rose Gold)",HP,14,4.5,$319.99,4,64.0,4937.4457,Celeron
"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode.",Acer,15.6,4.3,$318.99,4,128.0,4922.0157,i3
"Apple MacBook Pro M2 Chip (13-inch, 16GB RAM, 256GB SSD Storage) - Space Gray (2022 Model) - Z16R0005S",Apple,13,4.2,"$1,416.45",16,256.0,21855.8235,Other
"2021 HP Stream 14"" HD SVA Laptop Computer, Intel Celeron N4000 Processor, 4GB RAM, 64GB eMMC Flash Memory, Intel UHD Graphics 600, 1-Year Office, Bluetooth, Win 10S, Rose Pink, 32GB SnowBell USB Card",HP,14,4.3,$289.00,4,64.0,4459.2699999999995,Celeron
"2021 Premium Acer Chromebook 15.6"" HD Laptop Light Computer, Intel Celeron N4000, 4GB RAM, 32GB eMMC, HD Webcam, Intel UHD Graphics 600, 12+ hours Battey, Sleeve, Bluetooth, Chrome OS,w/Marxsol Cables",Acer,15.6,4.6,$229.00,4,4.0,3533.47,Celeron
"Acer Aspire 3 Laptop Business Computer, 17.3"" HD+ IPS Display, 11th Gen Intel i3-1115G4 (up to 4.1GHz), 20GB DDR4 RAM, 512GB PCIe SSD, Intel UHD Graphics, Webcam, Bluetooth, Win 11, w/3in1 Accessories",Acer,17.3,4.6,$519.00,20,512.0,8008.17,i3
"2022 Newest Acer 311 Chromebook Laptop Student Business, MediaTek MT8183C 8-Core Processor,11.6"" HD Display, 4GB RAM, 32GB eMMC, Wi-Fi 5, Bluetooth 5, Upto 15 Hours Battery, Chrome OS +MarxsolCables",Acer,11.6,4.4,$179.00,4,32.0,2761.97,Other
"2022 Newest Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS, AMD Ryzen 3 3350U Quad-Core Processor, 8 GB DDR4 RAM, 256 GB SSD, Intel WiFi 6, Backlit KB, Fingerprint Reader, Amazon Alexa, Windows 11",Acer,15.6,4.3,$449.99,8,256.0,6943.3457,Ryzen
"Acer 2022 Premium Chromebook 15.6"" HD Laptop Light Computer Laptop, Intel Celeron N4000 (Up to 2.6GHz), 4GB RAM, 32GB eMMC, HD Webcam, 12+ Hours Battery, Sleeve, Bluetooth, Chrome OS,w/HubxcelCables",Acer,15.6,4.3,$229.00,4,32.0,3533.47,Celeron
"2022 Acer Aspire 5 15.6"" FHD IPS Slim Laptop, AMD Ryzen 7 3700U(Beat i7-8565U, up to 4GHz), 16GB RAM, 512GB NVMe SSD, WiFi6, RJ-45, Backlit KB, Fingerprint Reader, Win 11 w/GM Accessories",Acer,15.6,3.0,$629.00,16,512.0,9705.47,Ryzen
"Panasonic Toughbook FZ-55 i7, Touch, 4G LTE, dGPS, FZ-55CA60CVM",Toughbook,14,2.1,"$3,599.00",16,512.0,55532.57,i7
